,name,st_size,st_mode,st_ino,st_dev,st_nlink,st_uid,st_gid,st_atime,st_mtime,st_ctime
8857,We've got tonight.mp3,4474720,33206,1561276,4172478725,1,0,0,2023-03-27 19:40:46.232679,2019-09-28 21:04:45.996119,2019-05-16 16:28:46.428775
8858,You'll accomp'ny me.mp3,9617660,33206,1561272,4172478725,1,0,0,2023-03-27 19:40:45.815689,2019-09-28 21:04:46.772834,2019-05-16 16:28:46.427775
8859,16 shells from a 30-6.mp3,10419899,33206,1561295,4172478725,1,0,0,2023-03-27 19:40:48.188630,2019-09-28 21:04:47.744639,2019-05-16 16:28:46.443775
8860,By the river.mp3,8251493,33206,1561288,4172478725,1,0,0,2023-03-27 19:40:47.323651,2019-09-28 21:04:48.351777,2019-05-16 16:28:46.437775
8861,Golden boy.mp3,5816881,33206,1561293,4172478725,1,0,0,2023-03-27 19:40:47.917637,2019-09-28 21:04:49.050308,2019-05-16 16:28:46.440775
8862,Hands in the air.mp3,11352231,33206,1561297,4172478725,1,0,0,2023-03-27 19:40:48.378625,2019-09-28 21:04:49.778319,2019-05-16 16:28:46.446775
8863,I can't save you angelene.mp3,9464647,33206,1561294,4172478725,1,0,0,2023-03-27 19:40:48.021634,2019-09-28 21:04:50.525337,2019-05-16 16:28:46.442775
8864,I wonder.mp3,9869685,33206,1561290,4172478725,1,0,0,2023-03-27 19:40:47.555646,2019-09-28 21:04:51.290361,2019-05-16 16:28:46.438775
8865,It's a mystery.mp3,10342629,33206,1561291,4172478725,1,0,0,2023-03-27 19:40:47.739641,2019-09-28 21:04:52.058310,2019-05-16 16:28:46.439775
8866,Lock and load.mp3,11820981,33206,1561287,4172478725,1,0,0,2023-03-27 19:40:47.226654,2019-09-28 21:04:52.799220,2019-05-16 16:28:46.437775
8867,Manhattan.mp3,12910859,33206,1561289,4172478725,1,0,0,2023-03-27 19:40:47.446648,2019-09-28 21:04:53.462584,2019-05-16 16:28:46.438775
8868,Revisionism street.mp3,9141043,33206,1561292,4172478725,1,0,0,2023-03-27 19:40:47.869638,2019-09-28 21:04:54.180710,2019-05-16 16:28:46.439775
8869,Rite of passage.mp3,9251651,33206,1561286,4172478725,1,0,0,2023-03-27 19:40:47.054658,2019-09-28 21:04:55.014223,2019-05-16 16:28:46.436775
8870,West of the moon.mp3,11095357,33206,1561296,4172478725,1,0,0,2023-03-27 19:40:48.299627,2019-09-28 21:04:55.462649,2019-05-16 16:28:46.444775
8871,American storm.mp3,10314066,33206,1561299,4172478725,1,0,0,2023-03-27 19:40:48.468623,2019-09-28 21:04:56.194114,2019-05-16 16:28:46.448775
8872,Fortunate son.mp3,8026666,33206,1561308,4172478725,1,0,0,2023-03-27 19:40:49.507597,2019-09-28 21:04:56.968447,2019-05-16 16:28:46.459774
8873,It's you.mp3,9742986,33206,1561306,4172478725,1,0,0,2023-03-27 19:40:49.171606,2019-09-28 21:04:57.516498,2019-05-16 16:28:46.457775
8874,Like a rock.mp3,14258292,33206,1561300,4172478725,1,0,0,2023-03-27 19:40:48.538621,2019-09-28 21:04:58.126661,2019-05-16 16:28:46.449775
8875,Miami.mp3,11236944,33206,1561301,4172478725,1,0,0,2023-03-27 19:40:48.649618,2019-09-28 21:04:58.728375,2019-05-16 16:28:46.451775
8876,Sometimes.mp3,8467220,33206,1561305,4172478725,1,0,0,2023-03-27 19:40:49.066608,2019-09-28 21:04:59.359396,2019-05-16 16:28:46.456775
8877,Somewhere tonight.mp3,10622052,33206,1561307,4172478725,1,0,0,2023-03-27 19:40:49.387600,2019-09-28 21:05:00.052496,2019-05-16 16:28:46.458775
8878,The aftermath.mp3,8433844,33206,1561304,4172478725,1,0,0,2023-03-27 19:40:49.015610,2019-09-28 21:05:00.648930,2019-05-16 16:28:46.454775
8879,The ring.mp3,13430394,33206,1561302,4172478725,1,0,0,2023-03-27 19:40:48.830614,2019-09-28 21:05:01.291795,2019-05-16 16:28:46.452775
8880,Tightrope.mp3,10858004,33206,1561303,4172478725,1,0,0,2023-03-27 19:40:48.920612,2019-09-28 21:05:01.813613,2019-05-16 16:28:46.453775
8881,Beautiful loser.mp3,9595990,33206,1561312,4172478725,1,0,0,2023-03-27 19:40:49.908587,2019-09-28 21:05:02.788159,2019-05-16 16:28:46.465775
8882,Bo diddley.mp3,13581982,33206,1561317,4172478725,1,0,0,2023-03-27 19:40:50.588570,2019-09-28 21:05:03.036617,2019-05-16 16:28:46.471774
8883,Get out of denver.mp3,12835526,33206,1561322,4172478725,1,0,0,2023-03-27 19:40:51.195555,2019-09-28 21:05:03.512754,2019-05-16 16:28:46.478774
8884,Heavy music.mp3,19760366,33206,1561319,4172478725,1,0,0,2023-03-27 19:40:50.866564,2019-09-28 21:05:04.412117,2019-05-16 16:28:46.474774
8885,I've been working.mp3,10944848,33206,1561314,4172478725,1,0,0,2023-03-27 19:40:50.146581,2019-09-28 21:05:05.576017,2019-05-16 16:28:46.467774
8886,Jody girl.mp3,11616118,33206,1561313,4172478725,1,0,0,2023-03-27 19:40:49.982585,2019-09-28 21:05:05.945644,2019-05-16 16:28:46.466774
8887,Katmandu.mp3,16270268,33206,1561320,4172478725,1,0,0,2023-03-27 19:40:51.040559,2019-09-28 21:05:06.519424,2019-05-16 16:28:46.475774
8888,Let it rock.mp3,20353362,33206,1561323,4172478725,1,0,0,2023-03-27 19:40:51.282553,2019-09-28 21:05:07.221998,2019-05-16 16:28:46.480774
8889,Lookin' back.mp3,6254140,33206,1561321,4172478725,1,0,0,2023-03-27 19:40:51.133557,2019-09-28 21:05:07.924945,2019-05-16 16:28:46.477774
8890,Nutbush city limits.mp3,11507566,33206,1561310,4172478725,1,0,0,2023-03-27 19:40:49.588595,2019-09-28 21:05:08.767167,2019-05-16 16:28:46.462775
8891,Ramblin' gamblin' man.mp3,7694878,33206,1561318,4172478725,1,0,0,2023-03-27 19:40:50.665569,2019-09-28 21:05:09.327932,2019-05-16 16:28:46.473774
8892,Travelin' man.mp3,11326938,33206,1561311,4172478725,1,0,0,2023-03-27 19:40:49.712592,2019-09-28 21:05:10.053580,2019-05-16 16:28:46.463774
8893,Turn the page.mp3,11917842,33206,1561315,4172478725,1,0,0,2023-03-27 19:40:50.280578,2019-09-28 21:05:10.902622,2019-05-16 16:28:46.468774
8894,U.m.c. (upper middle class).mp3,7953802,33206,1561316,4172478725,1,0,0,2023-03-27 19:40:50.432574,2019-09-28 21:05:11.455261,2019-05-16 16:28:46.470774
8895,Ain't got no money.mp3,10123548,33206,1561330,4172478725,1,0,0,2023-03-27 19:40:51.948537,2019-09-28 21:05:12.249643,2019-05-16 16:28:46.489774
8896,Brave strangers.mp3,15308036,33206,1561332,4172478725,1,0,0,2023-03-27 19:40:52.127532,2019-09-28 21:05:12.767310,2019-05-16 16:28:46.491774
8897,Feel like a number.mp3,8970962,33206,1561329,4172478725,1,0,0,2023-03-27 19:40:51.876539,2019-09-28 21:05:13.526228,2019-05-16 16:28:46.487774
8898,Hollywood nights.mp3,12072682,33206,1561325,4172478725,1,0,0,2023-03-27 19:40:51.370551,2019-09-28 21:05:14.283454,2019-05-16 16:28:46.482774
8899,Old time rock & roll.mp3,7821558,33206,1561327,4172478725,1,0,0,2023-03-27 19:40:51.608545,2019-09-28 21:05:14.925853,2019-05-16 16:28:46.485774
8900,Still the same.mp3,8050146,33206,1561326,4172478725,1,0,0,2023-03-27 19:40:51.457549,2019-09-28 21:05:15.519643,2019-05-16 16:28:46.483774
8901,The famous final scene.mp3,12375454,33206,1561333,4172478725,1,0,0,2023-03-27 19:40:52.247530,2019-09-28 21:05:16.288917,2019-05-16 16:28:46.494774
8902,Till it shines.mp3,9270582,33206,1561328,4172478725,1,0,0,2023-03-27 19:40:51.765541,2019-09-28 21:05:16.861924,2019-05-16 16:28:46.486774
8903,We've got tonight.mp3,11231220,33206,1561331,4172478725,1,0,0,2023-03-27 19:40:52.044535,2019-09-28 21:05:17.536176,2019-05-16 16:28:46.490774
8904,Always in my heart.mp3,10164919,33206,1561339,4172478725,1,0,0,2023-03-27 19:40:52.790516,2019-09-28 21:05:18.279005,2019-05-16 16:28:46.502774
8905,Blind love.mp3,10512555,33206,1561345,4172478725,1,0,0,2023-03-27 19:40:53.360502,2019-09-28 21:05:19.172189,2019-05-16 16:28:46.511774
8906,New coat of paint.mp3,8238737,33206,1561341,4172478725,1,0,0,2023-03-27 19:40:52.898514,2019-09-28 21:05:19.554700,2019-05-16 16:28:46.505774
8907,Real at the time.mp3,9315099,33206,1561338,4172478725,1,0,0,2023-03-27 19:40:52.682519,2019-09-28 21:05:20.315773,2019-05-16 16:28:46.501774
8908,She can't do anything wrong.mp3,8729467,33206,1561346,4172478725,1,0,0,2023-03-27 19:40:53.488499,2019-09-28 21:05:20.915225,2019-05-16 16:28:46.512774
8909,Sightseeing.mp3,8780561,33206,1561337,4172478725,1,0,0,2023-03-27 19:40:52.588521,2019-09-28 21:05:21.717981,2019-05-16 16:28:46.500774
8910,Take a chance.mp3,8827545,33206,1561335,4172478725,1,0,0,2023-03-27 19:40:52.372526,2019-09-28 21:05:22.287002,2019-05-16 16:28:46.497774
8911,The fire inside.mp3,14260525,33206,1561340,4172478725,1,0,0,2023-03-27 19:40:52.821516,2019-09-28 21:05:22.945236,2019-05-16 16:28:46.504774
8912,The long way home.mp3,10580429,33206,1561344,4172478725,1,0,0,2023-03-27 19:40:53.253505,2019-09-28 21:05:23.521325,2019-05-16 16:28:46.509773
8913,The mountain.mp3,16197139,33206,1561343,4172478725,1,0,0,2023-03-27 19:40:53.114508,2019-09-28 21:05:24.200967,2019-05-16 16:28:46.508774
8914,The real love.mp3,11202645,33206,1561336,4172478725,1,0,0,2023-03-27 19:40:52.486524,2019-09-28 21:05:24.807131,2019-05-16 16:28:46.499774
8915,Which way.mp3,9495697,33206,1561342,4172478725,1,0,0,2023-03-27 19:40:52.997511,2019-09-28 21:05:25.106554,2019-05-16 16:28:46.506774
8916,Sunspot baby.mp3,4376704,33206,1561247,4172478725,1,0,0,2023-03-27 19:40:53.547498,2019-10-01 16:23:54.823438,2019-05-16 16:28:46.296778
8917,Get out of denver.mp3,3899392,33206,1561349,4172478725,1,0,0,2023-03-27 19:40:53.617496,2019-10-01 16:23:55.799910,2019-05-16 16:28:46.516773
8918,World hold on.mp3,5332563,33206,1561352,4172478725,1,0,0,2023-03-27 19:40:53.698494,2007-01-09 17:52:10.000000,2019-05-16 16:28:46.519773
8919,Sentimental lady.mp3,2840704,33206,1561355,4172478725,1,0,0,2023-03-27 19:40:53.760493,2007-01-08 17:26:24.000000,2019-05-16 16:28:46.522774
8920,Mr. lee.mp3,2660622,33206,5037340,4172478725,1,0,0,2023-03-27 19:40:53.905489,2019-10-01 16:23:57.763647,2019-05-16 16:27:03.077830
8921,Ode to billie joe.mp3,4049024,33206,1561360,4172478725,1,0,0,2023-03-27 19:40:53.985487,2007-01-08 17:26:20.000000,2019-05-16 16:28:46.527773
8922,Detroit city.mp3,2682037,33206,1546398,4172478725,1,0,0,2023-03-27 19:40:54.052485,2019-09-28 21:05:25.819510,2019-05-16 16:28:28.413133
8923,Daddy what if.mp3,3086464,33206,1546400,4172478725,1,0,0,2023-03-27 19:40:54.202482,2019-10-03 19:54:44.363973,2019-05-16 16:28:28.454133
8924,"Lullabys, legends, and lies.mp3",2789510,33206,5039896,4172478725,1,0,0,2023-03-27 19:40:54.511474,2019-10-03 19:54:47.136689,2019-05-16 16:28:28.455132
8925,Marie laveau.mp3,3062001,33206,5037343,4172478725,1,0,0,2023-03-27 19:40:54.398477,2019-10-03 19:54:47.498228,2019-05-16 16:28:28.455132
8926,Paul.mp3,4182144,33206,1546403,4172478725,1,0,0,2023-03-27 19:40:54.287480,2019-10-03 19:54:47.695209,2019-05-16 16:28:28.455132
8927,All american boy - bobby bare.mp3,5789522,33206,1546405,4172478725,1,0,0,2023-03-27 19:40:54.564473,2019-10-01 16:24:02.527263,2019-05-16 16:28:28.456133
8928,36-22-36.mp3,5497768,33206,1561382,4172478725,1,0,0,2023-03-27 19:40:56.319430,2019-10-01 16:24:03.626264,2019-05-16 16:28:46.556773
8929,"Ain't doin' too bad, part 1 (single version).mp3",5185170,33206,1561388,4172478725,1,0,0,2023-03-27 19:40:56.768419,2019-10-01 16:24:05.191591,2019-05-16 16:28:46.565773
8930,Ain't nothing you can do (single version (stereo)).mp3,4786443,33206,1561385,4172478725,1,0,0,2023-03-27 19:40:56.547425,2019-10-01 16:24:05.569042,2019-05-16 16:28:46.560773
8931,Ain't that lovin' you (single version).mp3,4873367,33206,1561377,4172478725,1,0,0,2023-03-27 19:40:55.888441,2019-10-01 16:24:06.639092,2019-05-16 16:28:46.550773
8932,Blind man (single version).mp3,6608721,33206,1561387,4172478725,1,0,0,2023-03-27 19:40:56.686421,2019-10-01 16:24:07.433557,2019-05-16 16:28:46.563772
8933,Call on me (single version).mp3,4876699,33206,1561383,4172478725,1,0,0,2023-03-27 19:40:56.394428,2019-10-01 16:24:08.845928,2019-05-16 16:28:46.557773
8934,"Cry, cry, cry (single version).mp3",5220265,33206,1561373,4172478725,1,0,0,2023-03-27 19:40:55.474451,2019-10-01 16:24:09.585641,2019-05-16 16:28:46.544773
8935,Don't cry no more.mp3,4727060,33206,1561376,4172478725,1,0,0,2023-03-27 19:40:55.818442,2019-10-01 16:24:10.455423,2019-05-16 16:28:46.548773
8936,Farther up the road (single version).mp3,5685041,33206,1561368,4172478725,1,0,0,2023-03-27 19:40:55.151459,2019-10-01 16:24:11.120068,2019-05-16 16:28:46.537773
8937,Good time charlie (part 1) (single version).mp3,4907644,33206,1561391,4172478725,1,0,0,2023-03-27 19:40:56.959414,2019-10-01 16:24:12.629339,2019-05-16 16:28:46.569772
8938,I pity the fool (single version).mp3,5178471,33206,1561375,4172478725,1,0,0,2023-03-27 19:40:55.703445,2019-10-01 16:24:13.107730,2019-05-16 16:28:46.547773
8939,I smell trouble (single version).mp3,5020481,33206,1561367,4172478725,1,0,0,2023-03-27 19:40:55.034461,2019-10-01 16:24:14.121780,2019-05-16 16:28:46.536773
8940,I woke up screaming (single version).mp3,5316401,33206,1561365,4172478725,1,0,0,2023-03-27 19:40:54.844466,2019-10-01 16:24:15.218073,2019-05-16 16:28:46.533773
8941,I'll take care of you (single version).mp3,4635129,33206,1561371,4172478725,1,0,0,2023-03-27 19:40:55.388453,2019-10-01 16:24:16.264457,2019-05-16 16:28:46.541773
8942,I'm not ashamed (single version).mp3,4974506,33206,1561370,4172478725,1,0,0,2023-03-27 19:40:55.273455,2019-10-01 16:24:17.121705,2019-05-16 16:28:46.540773
8943,I'm too far gone (to turn around) (single version (stereo)).mp3,4972026,33206,1561390,4172478725,1,0,0,2023-03-27 19:40:56.900416,2019-10-01 16:24:18.142258,2019-05-16 16:28:46.567772
8944,I've been wrong so long (single version).mp3,4481323,33206,1561374,4172478725,1,0,0,2023-03-27 19:40:55.559449,2019-10-01 16:24:19.362916,2019-05-16 16:28:46.546773
8945,It's my life baby (single version).mp3,5233643,33206,1561364,4172478725,1,0,0,2023-03-27 19:40:54.803467,2019-10-01 16:24:20.081657,2019-05-16 16:28:46.532773
8946,Lead me on (single version (mono)).mp3,3996484,33206,1561372,4172478725,1,0,0,2023-03-27 19:40:55.449451,2019-10-01 16:24:21.129223,2019-05-16 16:28:46.543773
8947,Little boy blue (single version).mp3,5053918,33206,1561369,4172478725,1,0,0,2023-03-27 19:40:55.191458,2019-10-01 16:24:22.055989,2019-05-16 16:28:46.538773
8948,Lovin' blues (single version).mp3,6306121,33206,1561363,4172478725,1,0,0,2023-03-27 19:40:54.733469,2019-10-01 16:24:23.114300,2019-05-16 16:28:46.531773
8949,Share your love with me (single version).mp3,5200213,33206,1561386,4172478725,1,0,0,2023-03-27 19:40:56.630423,2019-10-01 16:24:24.112761,2019-05-16 16:28:46.562773
8950,Stormy monday blues (single version (stereo)).mp3,7967108,33206,1561379,4172478725,1,0,0,2023-03-27 19:40:56.088436,2019-10-01 16:24:25.094985,2019-05-16 16:28:46.552773
8951,That's the way love is (single version (stereo)).mp3,5041396,33206,1561384,4172478725,1,0,0,2023-03-27 19:40:56.452427,2019-10-01 16:24:26.101252,2019-05-16 16:28:46.559772
8952,These hands (small but mighty) (single version).mp3,4546532,33206,1561389,4172478725,1,0,0,2023-03-27 19:40:56.833418,2019-10-01 16:24:26.911626,2019-05-16 16:28:46.566772
8953,Turn on your love light (single version (stereo)).mp3,5065639,33206,1561380,4172478725,1,0,0,2023-03-27 19:40:56.193433,2019-10-01 16:24:27.936721,2019-05-16 16:28:46.554773
8954,Wce8sd~d.mp3,4711213,33206,1561378,4172478725,1,0,0,2023-03-27 19:40:56.005438,2019-10-01 16:24:28.867728,2019-05-16 16:28:46.551773
8955,Yield not to temptation (single version).mp3,4988726,33206,1561381,4172478725,1,0,0,2023-03-27 19:40:56.244432,2019-10-01 16:24:30.060593,2019-05-16 16:28:46.555773
8956,You've got bad intentions (single version).mp3,4875042,33206,1561366,4172478725,1,0,0,2023-03-27 19:40:54.956463,2019-10-01 16:24:30.869733,2019-05-16 16:28:46.535773
8957,Ain't no love in the heart of the city (single version).mp3,7403709,33206,1561405,4172478725,1,0,0,2023-03-27 19:40:57.849393,2019-09-30 17:42:29.365210,2019-05-16 16:28:46.591772
8958,Ask me 'bout nothing (but the blues) (single version).mp3,7034230,33206,1561399,4172478725,1,0,0,2023-03-27 19:40:57.505401,2019-09-30 17:42:30.731739,2019-05-16 16:28:46.584772
8959,Chains of love (single version).mp3,6274358,33206,1561400,4172478725,1,0,0,2023-03-27 19:40:57.580400,2019-09-30 17:42:31.949917,2019-05-16 16:28:46.585772
8960,Do what you set out to do (single version).mp3,6717407,33206,1561402,4172478725,1,0,0,2023-03-27 19:40:57.691397,2019-09-30 17:42:33.200249,2019-05-16 16:28:46.589772
8961,Driftin' blues (single version (stereo)).mp3,6625453,33206,1561396,4172478725,1,0,0,2023-03-27 19:40:57.232408,2019-09-30 17:42:36.960529,2019-05-16 16:28:46.582772
8962,Goin' down slow (single edit).mp3,7167954,33206,1561403,4172478725,1,0,0,2023-03-27 19:40:57.744395,2019-09-30 17:42:38.185779,2019-05-16 16:28:46.590772
8963,I take it on home.mp3,6791778,33206,1561408,4172478725,1,0,0,2023-03-27 19:40:58.107387,2019-09-30 17:42:39.511438,2019-05-16 16:28:46.593772
8964,I wouldn't treat a dog (the way you treated me) (single version (stereo)).mp3,6320377,33206,1561406,4172478725,1,0,0,2023-03-27 19:40:57.959390,2019-09-30 17:42:40.747369,2019-05-16 16:28:46.592772
8965,If you got a heart (single version).mp3,5135005,33206,1561401,4172478725,1,0,0,2023-03-27 19:40:57.647398,2019-09-30 17:42:41.970215,2019-05-16 16:28:46.589772
8966,It ain't the real thing (single version).mp3,6370499,33206,1561409,4172478725,1,0,0,2023-03-27 19:40:58.164385,2019-09-30 17:42:45.907495,2019-05-16 16:28:46.594772
8967,Poverty (single version (stereo)).mp3,4090941,33206,1561393,4172478725,1,0,0,2023-03-27 19:40:57.042413,2019-09-30 17:42:46.540603,2019-05-16 16:28:46.581772
8968,Recess in heaven (single version).mp3,8890785,33206,1561412,4172478725,1,0,0,2023-03-27 19:40:58.400380,2019-09-30 17:42:48.035479,2019-05-16 16:28:46.596772
8969,Rockin' in the same old boat (single version).mp3,6845304,33206,1561398,4172478725,1,0,0,2023-03-27 19:40:57.353405,2019-09-30 17:42:51.989475,2019-05-16 16:28:46.584772
8970,Save your love for me (single version).mp3,6764213,33206,1561397,4172478725,1,0,0,2023-03-27 19:40:57.288407,2019-09-30 17:42:53.700575,2019-05-16 16:28:46.583772
8971,Soon as the weather breaks (single edit).mp3,6571119,33206,1561411,4172478725,1,0,0,2023-03-27 19:40:58.306382,2019-09-30 17:42:55.113930,2019-05-16 16:28:46.595772
8972,That did it (single version).mp3,6665565,33206,1561395,4172478725,1,0,0,2023-03-27 19:40:57.161410,2019-09-30 17:42:56.080294,2019-05-16 16:28:46.582772
8973,The soul of a man (single edit).mp3,5858908,33206,1561410,4172478725,1,0,0,2023-03-27 19:40:58.211384,2019-09-30 17:42:57.440783,2019-05-16 16:28:46.595772
8974,This time i'm gone for good.mp3,17063553,33206,1561404,4172478725,1,0,0,2023-03-27 19:40:57.793394,2019-09-30 17:42:58.429129,2019-05-16 16:28:46.591772
8975,Yolanda (single edit).mp3,6043636,33206,1561407,4172478725,1,0,0,2023-03-27 19:40:58.014389,2019-09-30 17:42:59.674216,2019-05-16 16:28:46.593772
8976,You're all i need (single version).mp3,5514511,33206,1561394,4172478725,1,0,0,2023-03-27 19:40:57.078412,2019-09-30 17:43:00.701162,2019-05-16 16:28:46.581772
8977,Montego bay.mp3,2900096,33206,1561415,4172478725,1,0,0,2023-03-27 19:40:58.465378,2019-09-30 17:43:01.996976,2019-05-16 16:28:46.598772
8978,Humpin' around.mp3,3682453,33206,1561418,4172478725,1,0,0,2023-03-27 19:40:58.613374,2019-10-03 20:47:17.507478,2019-05-16 16:28:46.604772
8979,On our own (ghostbusters ii th.mp3,2705408,33206,1561419,4172478725,1,0,0,2023-03-27 19:40:58.768371,2019-10-03 20:47:20.794888,2019-05-16 16:28:46.605772
8980,On our own.mp3,5500928,33206,1561421,4172478725,1,0,0,2023-03-27 19:40:58.836369,2019-10-01 16:24:31.576976,2019-05-16 16:28:46.606772
8981,My perogative.mp3,5867648,33206,1561423,4172478725,1,0,0,2023-03-27 19:40:58.930367,2019-10-01 16:24:32.092140,2019-05-16 16:28:46.607772
8982,Humpin' around.mp3,6047744,33206,1561427,4172478725,1,0,0,2023-03-27 19:40:59.209360,2019-09-28 21:05:26.729551,2019-05-16 16:28:46.609771
8983,Don't be cruel.mp3,4059464,33206,5037363,4172478725,1,0,0,2023-03-27 19:40:59.061364,2019-10-03 19:54:48.380025,2019-05-16 16:28:46.608772
8984,I need help (i can't do it alone).mp3,5261440,33206,1561434,4172478725,1,0,0,2023-03-27 19:40:59.448354,2019-09-30 17:43:03.024475,2019-05-16 16:28:46.613772
8985,I know you got soul.mp3,5663819,33206,1561430,4172478725,1,0,0,2023-03-27 19:40:59.286358,2019-09-30 17:43:05.109207,2019-05-16 16:28:46.611772
8986,Try it again.mp3,6932230,33206,1561432,4172478725,1,0,0,2023-03-27 19:40:59.353357,2019-10-01 16:24:35.463445,2019-05-16 16:28:46.612772
8987,See you later alligator.mp3,5496993,33206,1561442,4172478725,1,0,0,2023-03-27 19:41:00.059340,2019-10-01 16:24:36.340361,2019-05-16 16:28:46.619771
8988,Dream lover-(oldies).mp3,2424032,33206,1549175,4172478725,1,0,0,2023-03-27 19:41:00.618326,2007-07-17 19:21:00.000000,2019-05-16 16:28:31.908064
8989,Christmas auld lang syne.mp3,2619582,33206,1549177,4172478725,1,0,0,2023-03-27 19:41:00.690325,2019-09-30 17:43:06.231919,2019-05-16 16:28:31.908064
8990,14 - the lady came from baltimore.mp3,1860234,33206,1549170,4172478725,1,0,0,2023-03-27 19:41:00.354332,2019-10-01 16:24:37.124935,2019-05-16 16:28:31.906064
8991,Mack the knife.mp3,3833168,33206,1549168,4172478725,1,0,0,2023-03-27 19:41:00.259335,2019-10-01 16:24:37.931712,2019-05-16 16:28:31.905064
